30-01-2017,06 - 07,30.38
30-01-2017,07 - 08,32.06
30-01-2017,08 - 09,32.37
30-01-2017,09 - 10,32.04
30-01-2017,10 - 11,31.91
30-01-2017,11 - 12,31.82
30-01-2017,12 - 13,31.51
30-01-2017,13 - 14,31.55
30-01-2017,14 - 15,31.41
30-01-2017,15 - 16,31.49
30-01-2017,16 - 17,32.18
30-01-2017,17 - 18,33.44
30-01-2017,18 - 19,32.5
30-01-2017,19 - 20,31.34
30-01-2017,20 - 21,30.87
30-01-2017,21 - 22,30.22
30-01-2017,22 - 23,30.02
30-01-2017,23 - 00,29.31
31-01-2017,00 - 01,28.62
31-01-2017,01 - 02,28.44
31-01-2017,02 - 03,28.46
31-01-2017,03 - 04,28.63
31-01-2017,04 - 05,29.14
31-01-2017,05 - 06,30.07
31-01-2017,06 - 07,31.5
31-01-2017,07 - 08,34.36
31-01-2017,08 - 09,35.71
31-01-2017,09 - 10,34.21
31-01-2017,10 - 11,33.99
31-01-2017,11 - 12,33.29
31-01-2017,12 - 13,32.87
31-01-2017,13 - 14,32.71
31-01-2017,14 - 15,32.54
31-01-2017,15 - 16,32.69
31-01-2017,16 - 17,34.39
31-01-2017,17 - 18,36.78
31-01-2017,18 - 19,34.23
31-01-2017,19 - 20,31.97
31-01-2017,20 - 21,31.5
31-01-2017,21 - 22,31.26
31-01-2017,22 - 23,30.51
31-01-2017,23 - 00,29.99
01-02-2017,00 - 01,29.11
01-02-2017,01 - 02,28.85
01-02-2017,02 - 03,28.78
01-02-2017,03 - 04,28.86
01-02-2017,04 - 05,29.51
01-02-2017,05 - 06,30.41
01-02-2017,06 - 07,31.51
01-02-2017,07 - 08,34.6
01-02-2017,08 - 09,35.4
01-02-2017,09 - 10,33.46
01-02-2017,10 - 11,33
01-02-2017,11 - 12,32.08
01-02-2017,12 - 13,31.75
01-02-2017,13 - 14,31.82
01-02-2017,14 - 15,31.83
01-02-2017,15 - 16,31.78
01-02-2017,16 - 17,32.33
01-02-2017,17 - 18,33.18
01-02-2017,18 - 19,32.21
01-02-2017,19 - 20,31.44
01-02-2017,20 - 21,30.76
01-02-2017,21 - 22,30.34
01-02-2017,22 - 23,29.83
01-02-2017,23 - 00,28.97
02-02-2017,00 - 01,28.88
02-02-2017,01 - 02,28.56
02-02-2017,02 - 03,28.48
02-02-2017,03 - 04,28.5
02-02-2017,04 - 05,28.96
02-02-2017,05 - 06,29.76
02-02-2017,06 - 07,31.08
02-02-2017,07 - 08,32.68
02-02-2017,08 - 09,32.96
02-02-2017,09 - 10,32.77
02-02-2017,10 - 11,32.77
02-02-2017,11 - 12,32.43
02-02-2017,12 - 13,32.39
02-02-2017,13 - 14,32.54
02-02-2017,14 - 15,32.8
02-02-2017,15 - 16,32.56
02-02-2017,16 - 17,32.91
02-02-2017,17 - 18,33.59
02-02-2017,18 - 19,33.37
02-02-2017,19 - 20,32.46
02-02-2017,20 - 21,31.78
02-02-2017,21 - 22,31.34
02-02-2017,22 - 23,30.68
02-02-2017,23 - 00,29.96
03-02-2017,00 - 01,29.93
03-02-2017,01 - 02,29.6
03-02-2017,02 - 03,29.53
03-02-2017,03 - 04,29.58
03-02-2017,04 - 05,30.21
03-02-2017,05 - 06,31.17
03-02-2017,06 - 07,32.35
03-02-2017,07 - 08,33.98
03-02-2017,08 - 09,34.55
03-02-2017,09 - 10,34.5
03-02-2017,10 - 11,34.36
03-02-2017,11 - 12,33.72
03-02-2017,12 - 13,33.45
03-02-2017,13 - 14,33.41
03-02-2017,14 - 15,33.3
03-02-2017,15 - 16,33.43
03-02-2017,16 - 17,33.78
03-02-2017,17 - 18,35.58
03-02-2017,18 - 19,34.55
03-02-2017,19 - 20,33.14
03-02-2017,20 - 21,31.9
03-02-2017,21 - 22,31.27
03-02-2017,22 - 23,30.95
03-02-2017,23 - 00,30.59
04-02-2017,00 - 01,30.64
04-02-2017,01 - 02,30.08
04-02-2017,02 - 03,29.84
04-02-2017,03 - 04,29.68
04-02-2017,04 - 05,29.91
04-02-2017,05 - 06,30.12
04-02-2017,06 - 07,30.58
